PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
t6vIA,r1b1k2r/pp3pp1/1bnN3p/1B1Q4/8/4PN2/Pq3PPP/R3K2R b KQkq - 1 14,e8f8 d5f7,548,98,83,316,mate mateIn1 middlegame oneMove,https://lichess.org/XvkETr1N/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
yAsVz,4r1k1/7p/R7/p1p2p2/2P3p1/P1Bbr1P1/1P3R1P/6K1 w - - 7 33,a6a5 e3e1 c3e1 e8e1,570,101,94,850,crushing endgame sacrifice short,https://lichess.org/WPbVc2IU#65,
HLbnq,8/8/2r3p1/p1Pk1p1p/3p1P2/P2K2PP/8/2R5 w - - 0 35,h3h4 c6c5 c1e1 c5c3,812,105,96,321,crushing endgame rookEndgame short,https://lichess.org/mB93CAv3#69,
02aiu,3rR2k/p4ppp/2p5/3p1N2/8/8/P1q2PPP/4R1K1 b - - 1 24,d8e8 e1e8,621,80,80,113,endgame mate mateIn1 oneMove,https://lichess.org/KVJpeGfM/black#48,
p9G3a,r1b1r1k1/pp3p1p/3p2p1/2pP4/2PbP2q/2N2BP1/PPQ2K1P/R6R w - - 1 17,f2g2 h4h3,874,77,100,86,mate mateIn1 middlegame oneMove,https://lichess.org/zAAhxbE9#33,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
dcqQq,3r2k1/pp2R2p/6p1/8/5Pn1/1P4Pb/1P6/2R3K1 b - - 2 33,d8d2 c1c8 d2d8 c8d8,854,82,85,145,endgame mate mateIn2 short,https://lichess.org/g1dz6Ubz/black#66,
c3Awn,r2Q2k1/pb4pp/1p2p3/1P5q/2P5/P5P1/8/3RKR2 b - - 2 30,a8d8 d1d8 h5e8 d8e8,644,82,77,122,endgame mate mateIn2 short,https://lichess.org/sz5whUCl/black#60,
hS0oi,1r2k2r/1bqp1ppp/p3p3/3pP3/1bPQ4/P3BN2/1P3PPP/2R2K1R b k - 0 14,b4c5 d4c5 c7c5 e3c5,794,88,85,155,crushing middlegame short,https://lichess.org/iHPYghs7/black#28,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
IK9ZH,7k/pp1q3p/2n5/2Q1p3/5p2/7P/P4BPK/8 b - - 3 33,b7b6 c5f8,432,108,95,296,endgame mate mateIn1 oneMove,https://lichess.org/3Xol3N1t/black#66,
gk430,5b1r/5kp1/2r1pn1p/2B5/1Q6/8/P1P2PPP/2K1R3 b - - 0 25,f8c5 b4b7 f7g6 b7c6,855,90,94,924,crushing endgame fork short,https://lichess.org/1M9hkNxF/black#50,
q4mzr,3R4/8/2r1p3/1p1k2p1/1P1p1p2/2bN1P1P/6P1/5K2 b - - 5 50,d5c4 d3e5 c4b4 e5c6,804,94,95,967,crushing endgame fork short,https://lichess.org/5ZQ8ZQAn/black#100,
8Ujb4,5rk1/6p1/1p2p2p/p2bN1q1/3P4/P6P/2Q2PP1/4R1K1 w - - 0 30,c2e2 g5g2,602,98,95,199,endgame mate mateIn1 oneMove,https://lichess.org/Uzc8g8eV#59,
GfmTe,2r4k/5ppp/p2p1q2/1prBpP2/2P1RQP1/1P6/P4PKP/4R3 b - - 0 26,e5f4 e4e8 c8e8 e1e8,595,86,100,112,backRankMate endgame mate mateIn2 short,https://lichess.org/Orj4SVWz/black#52,
fiWjo,1r4k1/2Q2ppp/4p3/3qP3/6P1/4P3/p6P/5RK1 b - - 1 30,b8a8 c7f7 g8h8 f7f8 a8f8 f1f8,875,77,88,394,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/ChMMCXYY/black#60,
aVceB,5rk1/ppp2p1p/5bp1/2PP1b2/4p3/1K3N1P/1Pn1BPP1/3R3R w - - 0 22,f3h2 c2d4 d1d4 f6d4,882,80,83,247,advantage fork middlegame short,https://lichess.org/gVA1RyNm#43,
FmcYd,8/3r3p/1p1B2p1/p1pR4/2P2P1b/1P1k3P/6K1/8 b - - 4 44,d3c3 d6e5 c3b3 d5d7,826,83,87,110,crushing discoveredAttack endgame master short,https://lichess.org/YDLpwgEC/black#88,
VU7Eh,3rr2k/ppp2p1p/2n2p2/8/5P2/P1PP4/1P1KB2q/R4QR1 b - - 4 21,e8e2 f1e2 h2e2 d2e2,708,105,90,152,advantage middlegame short,https://lichess.org/7zul3xeU/black#42,
gG5v5,rn1qrk1Q/pbp3p1/1p2p3/3nP1N1/3P4/2P5/P2B1PPP/R4RK1 b - - 6 18,f8e7 h8g7,856,79,75,91,epauletteMate mate mateIn1 middlegame oneMove,https://lichess.org/xu4Nrjv0/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
siDwO,5k2/1R6/8/p3BN1p/7P/1P3P1K/P4bP1/3r4 w - - 0 35,e5f6 d1h1,603,102,89,642,endgame mate mateIn1 oneMove pillsburysMate,https://lichess.org/4502s34o#69,
lnkKz,r1bq1r1k/pp4b1/4p1B1/3p3Q/2pP1P2/2P1P3/PP4P1/1R2K3 b - - 1 23,g7h6 h5h6 h8g8 h6h7,879,83,66,110,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/38IoY6hF/black#46,
jC43R,1k6/ppq2pp1/2np4/1Q2p1P1/2P1P3/KP1P4/5P2/3bR3 b - - 2 32,c6d4 b5e8 c7c8 e8c8,885,85,88,227,advantage endgame queensideAttack short,https://lichess.org/FqPLteAt/black#64,
YeAwG,2b2rk1/1p1n1pp1/1q2p2p/3pP3/2p2P2/r1P1PN2/P1Q3PP/RB3RK1 b - - 1 20,b6a5 c2h7,492,92,88,132,master mate mateIn1 middlegame oneMove,https://lichess.org/k0fZrFlu/black#40,
a4SrQ,r3k1nr/pp1b1ppp/1q2p3/1B1pP3/P7/1QP2N2/5PPP/R3K2R b KQkq - 0 13,a7a6 b5d7 e8d7 b3b6,879,108,83,90,crushing discoveredAttack middlegame short,https://lichess.org/Ig8qayco/black#26,French_Defense French_Defense_Advance_Variation
jJYvd,r5k1/ppp2ppp/2n3r1/3p4/3P4/2PB1Nnq/PP3P2/RNQ2RK1 w - - 0 18,d3g6 g3e2,876,81,97,381,mate mateIn1 middlegame oneMove,https://lichess.org/TQDzBj28#35,Russian_Game Russian_Game_Other_variations
kWJYQ,8/pkp4p/3p1q2/2p1p3/3nP3/P2P1N2/2P2PrP/R2QK2R w KQ - 0 18,f3d4 f6f2,765,85,96,307,attackingF2F7 endgame mate mateIn1 oneMove,https://lichess.org/AAvS6lXE#35,Italian_Game Italian_Game_Giuoco_Pianissimo
fEQnE,8/5k2/5p2/3qpQ2/6P1/6P1/5P1K/8 w - - 11 57,h2h3 d5h1,716,84,73,83,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/kJTiDd3a#113,
bUZTq,3r2k1/1b3ppp/pnq1p3/4P3/1BPp4/1P6/P2Q1PPP/2R1R1K1 w - - 0 25,c4c5 c6g2,510,90,100,191,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/LZTVRUJV#49,
WWoBE,5R2/ppp3pk/3p4/6rp/6Pb/2P1K3/PPB5/8 b - - 1 31,h7h6 f8h8,751,93,96,151,endgame mate mateIn1 oneMove pillsburysMate,https://lichess.org/okt4gJ1r/black#62,
aJLzH,2b2rk1/3q3p/p1R1p1p1/2p5/2P1Q3/4P3/P1P2rPP/3R2K1 w - - 2 26,d1d7 f2f1,848,78,100,207,endgame mate mateIn1 oneMove,https://lichess.org/4Dn5546X#51,
qlE7Z,5rk1/2p3pp/p1Pp4/3P4/2P1rpQ1/1P6/P4qPP/5R1K w - - 0 26,f1f2 e4e1 f2f1 e1f1,400,104,86,515,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/ZFLvl9fV#51,
91fZz,5r2/qp2Npkp/p5p1/8/1P1r4/5B2/1P3QPP/R5K1 w - - 1 23,g1h1 d4d1 a1d1 a7f2,700,97,92,669,crushing discoveredAttack master middlegame short,https://lichess.org/i1VfDBLr#45,
HZs33,1k3r2/Rp2n3/3p2pb/3P3p/3B2pP/2P3P1/PPQ5/1K3q1R w - - 4 32,h1f1 f8f1 c2d1 f1d1,526,107,86,605,crushing master middlegame queensideAttack short,https://lichess.org/ElayVWEu#63,
uvzgl,r4rk1/1b3ppp/p2bp3/N1pq1n2/4N3/1P5P/PBPP1PP1/1R1QR1K1 w - - 5 18,e4d6 d5g2,700,84,83,125,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bNZMHjrp#35,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
brnVh,r2q1rk1/3n1ppp/p3pn2/1p1pP3/3P2P1/2PQ3R/PP1N3P/R1B3K1 b - - 0 15,f6g4 d3h7,581,85,100,88,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/1IBeHkWw/black#30,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
51P0X,8/8/7p/5K1P/8/4k3/8/8 b - - 0 44,e3f3 f5g6 f3e4 g6h6 e4f5 h6g7,742,88,79,79,crushing endgame long pawnEndgame,https://lichess.org/TR33HaXN/black#88,
eaTTV,1k6/1p5p/r5p1/1N3p2/8/P4P2/KP1R1n1P/4rB2 b - - 11 35,e1f1 d2d8,568,91,60,33,endgame mate mateIn1 oneMove,https://lichess.org/s0cisvpj/black#70,
3CeA1,1r1r2k1/5p1p/1p2b1p1/2qp4/P1BRP3/2R5/1P3PPP/3Q2K1 b - - 0 29,d5c4 d4d8 b8d8 d1d8,415,110,92,564,advantage kingsideAttack master middlegame short,https://lichess.org/PVb9Q8VT/black#58,
t1PNT,3r2k1/ppb3pp/2p5/5pQN/8/3P1B1P/P4qP1/2R1r2K w - - 4 26,c1e1 f2e1,858,83,55,70,mate mateIn1 middlegame oneMove,https://lichess.org/uBBla3g8#51,
E7FbM,r1b2rk1/p1q1bppp/2p2R2/1pn1p1N1/4P2Q/1BNP4/PPP3PP/R1B3K1 b - - 0 14,e7f6 h4h7,661,102,94,611,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/kfnDaxDd/black#28,Vienna_Game Vienna_Game_Other_variations
ISc8K,3rkbr1/pp2Rp1p/1qbQ1Bp1/8/8/1N6/PPP2PPP/R5K1 b - - 0 15,f8e7 d6e7,725,108,84,550,mate mateIn1 middlegame oneMove,https://lichess.org/VWLUiRUj/black#30,Sicilian_Defense Sicilian_Defense_Classical_Variation
efgUg,3r2k1/pp1q1p1p/5ppQ/4bb2/2P5/4B2P/PP2BPP1/1R5K w - - 4 26,b1d1 d7d1 e2d1 d8d1,770,77,100,160,kingsideAttack mate mateIn2 middlegame pillsburysMate short,https://lichess.org/cI3qmv8q#51,
qaS6K,1r4k1/1p1R1pp1/pP2p3/4PpN1/2r2n2/7P/6P1/3R3K b - - 5 35,f7f6 d7d8 b8d8 d1d8,750,78,100,196,endgame mate mateIn2 short,https://lichess.org/WUTXrsRd/black#70,
aQsKu,1r4k1/2pQ1ppp/8/2q1P3/8/8/P1r2PPP/3RR1K1 w - - 0 21,e5e6 c5f2 g1h1 f2g2,857,95,63,40,endgame mate mateIn2 short,https://lichess.org/3hq6VKPv#41,
pzc7n,5r1k/pR4pp/8/4P3/3P4/6Pb/7P/1R3rK1 w - - 1 29,b1f1 f8f1,400,115,91,942,endgame mate mateIn1 oneMove operaMate,https://lichess.org/AP99miJw#57,
zP7Vc,4n1k1/2p2ppp/1pPP4/2n5/r1N5/5N2/5PPP/4R1K1 b - - 0 27,c7d6 e1e8,779,98,86,35,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/ahFvG3Gm/black#54,
cC8H1,2r1r1k1/8/7p/6pP/2Pp1p2/1p5P/1P3P2/1K4RB b - - 2 36,c8c4 h1d5 g8h8 d5c4,763,90,91,991,crushing endgame fork short,https://lichess.org/KLQ4Ux7N/black#72,
Zcmms,1r4k1/4qp2/2Q1p3/3pn3/R2P2p1/2P1P3/5PP1/6K1 w - - 0 29,d4e5 b8b1 g1h2 e7h4,709,79,87,282,endgame mate mateIn2 short,https://lichess.org/vY3e3wkm#57,
sUaTB,r2R2k1/pp3ppp/1np1b3/6Q1/4P3/2N4P/PqP2PP1/5RK1 b - - 1 19,a8d8 g5d8,679,105,94,1735,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/2HCz6WCA/black#38,Four_Knights_Game Four_Knights_Game_Italian_Variation
kXxfB,8/8/3k2PQ/2p1p3/2P5/8/4K3/1q6 b - - 2 50,b1c2 h6d2 c2d2 e2d2,846,109,95,1758,crushing endgame queenEndgame short,https://lichess.org/NvRr59dG/black#100,
ZwdJ3,8/2b1k1p1/4p2p/4N3/4KPP1/5P2/8/8 b - - 6 54,c7a5 e5c6 e7d6 c6a5,841,84,88,47,crushing endgame fork master short,https://lichess.org/tFAgDUsP/black#108,
27bN2,3r2k1/3r1pp1/b3p2p/N7/4nP2/1P6/PBR3PP/2R3K1 w - - 4 25,a5c6 d7d1 c1d1 d8d1,640,96,100,43,mate mateIn2 middlegame short,https://lichess.org/xp5ZTuyY#49,
15LpM,6k1/3R2p1/8/2r5/3p4/5P2/6PP/7K w - - 2 39,d7d4 c5c1 d4d1 c1d1,583,96,100,36,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/z45rpN84#77,
ACs0K,4r1k1/1pq2ppp/p2p4/2r1nN2/3Q2PP/2P5/PP2B3/2KR4 b - - 0 27,e5c6 d4g7,751,107,86,1172,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fVjbXhJk/black#54,
aC9hB,8/2k5/1R6/K7/8/8/8/2r5 w - - 18 70,a5a6 c1a1 a6b5 a1b1,686,81,68,119,crushing endgame master rookEndgame short,https://lichess.org/empuohw7#139,
u2cO2,5rk1/5ppp/p2bp3/1p5r/4QP1q/4PR2/PP4PP/R1B3K1 w - - 3 19,f3h3 h4e1,782,85,79,171,mate mateIn1 middlegame oneMove,https://lichess.org/doAQZ7L3#37,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
FIBKh,1n1q1rk1/5ppp/bp2p3/3p4/1P6/4PN2/1Q1NnPPP/B3K2R b K - 2 16,a6b5 b2g7,426,93,80,199,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zonuft7J/black#32,Horwitz_Defense Horwitz_Defense_Other_variations
RZ1zr,6k1/rb3pp1/1R2pn1p/4P3/3p4/2PB1NPP/5P1K/8 b - - 0 27,b7f3 b6b8 f6e8 b8e8,681,94,89,373,endgame master mate mateIn2 pillsburysMate short,https://lichess.org/SYJ9Ggyz/black#54,
0wUeS,r3kn1r/1b2bp2/p1Nq1p2/1p1B3p/5B2/P7/1P2QPPP/2R1K2R b Kkq - 4 20,d6d5 e2e7,491,89,62,105,mate mateIn1 middlegame oneMove,https://lichess.org/F00cnbIX/black#40,
ZSUV6,8/p1pn4/1pk5/2n5/2P5/P4PP1/1K5P/4R3 w - - 0 34,h2h4 c5d3 b2c3 d3e1,817,103,79,321,crushing endgame fork short,https://lichess.org/d0gMzilK#67,
RDX16,3R3k/6p1/2q2p1p/2p2r1P/2P1P3/1p2K3/6Q1/8 b - - 1 38,h8h7 g2g6,877,102,95,1081,endgame mate mateIn1 oneMove,https://lichess.org/7MBCZ3iD/black#76,
Rg8mp,4k2r/R7/2K1p1Pn/3p4/8/8/PPP5/8 b - - 0 31,h8g8 a7a8 e8e7 a8g8,723,96,83,466,crushing endgame short,https://lichess.org/wgfrRV9f/black#62,
DVSrM,rn3rk1/p1b3pp/1p1q4/2pb1p2/3P4/1PN1P3/P3BPPP/R1BQ1R1K w - - 2 16,c3d5 d6h2,790,80,84,316,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/9ZczjNVp#31,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
fguFB,rn3rk1/pb1p1p2/1pq4p/2p3p1/2Pp1B2/5NP1/PP2BP1P/R2Q1RK1 w - - 0 18,f3e5 c6h1,818,119,100,18,mate mateIn1 middlegame oneMove,https://lichess.org/ZhQNb8hi#35,Benoni_Defense Benoni_Defense_French_Benoni
I1uk1,r2qk2r/pp2bpp1/3p2b1/2pNn1Pp/2P1P3/3BB2P/PP1Q1P2/R3K2R w KQkq - 0 15,f2f4 e5f3 e1f2 f3d2,811,78,100,380,advantage fork master middlegame short,https://lichess.org/6TeapHFc#29,Wade_Defense Wade_Defense_Other_variations
ajOBO,r3r2k/pp6/5p1p/3p3q/3BR3/2P5/PPK2P2/R5Q1 b - - 0 28,d5e4 d4f6 h8h7 g1g7,838,78,100,288,endgame mate mateIn2 short,https://lichess.org/wD7S5zhX/black#56,
BIaGI,r3Q1k1/ppp2prp/8/8/2p5/2q5/P4PPP/R3R1K1 b - - 3 22,a8e8 e1e8,451,97,100,78,backRankMate endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/wMaw0R6T/black#44,
DyXx7,4q1k1/pp3ppp/5n2/3P1b2/3Q3N/1N6/PP4PP/6K1 w - - 0 22,h4f5 e8e1,593,95,82,653,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/hatLqsZF#43,
fefvj,r1b3k1/pp4qp/3p2p1/2pN4/2Pn1r2/3P2P1/PP1Q2BP/R5K1 w - - 0 20,d2f4 d4e2 g1h1 e2f4,846,79,100,426,crushing fork middlegame short,https://lichess.org/38Ac4JWS#39,
Uy0sV,r1b3kr/p1nq1pb1/3p2P1/1p2p1Pp/3pP2P/3P1QNB/PPP5/R1B2RK1 b - - 0 19,d7h3 f3f7,462,117,97,721,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/YVwHqQGu/black#38,
kqX8r,r4k2/pp2prbR/2p1Q3/8/4P3/8/PPP5/1K3qR1 w - - 4 29,g1f1 f7f1,405,111,67,417,endgame mate mateIn1 oneMove,https://lichess.org/fmKYbhHm#57,
eadAJ,1q1R2k1/p4ppp/8/Q4p2/8/P3P3/5PPP/6K1 b - - 0 35,b8d8 a5d8,526,104,75,616,backRankMate endgame hangingPiece mate mateIn1 oneMove queenEndgame,https://lichess.org/bjm7mE9V/black#70,
kE8gp,r1b2rk1/ppb2ppp/2p5/3p4/1P1P1q2/P1NB4/2P2PPP/R2Q1RK1 w - - 0 15,c3e2 f4h2,634,94,86,528,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FJH0WAZw#29,Four_Knights_Game Four_Knights_Game_Halloween_Gambit
YG1Ta,rnb3kr/pp5p/2p2bpB/3q4/3P2N1/4Q3/PP3PPP/R4RK1 b - - 5 17,c8g4 e3e8,402,106,100,251,mate mateIn1 middlegame oneMove,https://lichess.org/b2apNjB7/black#34,French_Defense French_Defense_Knight_Variation
Z7awL,3r1r1k/p5pp/1p6/2p1P1b1/6q1/P1B2pP1/1PQ2P2/2R2K1R b - - 0 30,g5c1 c2h7,835,90,98,391,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/UWrqeiHT/black#60,
i8sz2,rnbqr1k1/1p2b1p1/p1pp2p1/3P4/2P5/2N1QN2/PP3PPP/R3R1K1 b - - 0 15,e7f6 e3e8 d8e8 e1e8,632,90,85,841,crushing kingsideAttack middlegame short,https://lichess.org/nX7jf7sj/black#30,French_Defense French_Defense_Knight_Variation
7OF8f,2k2b1r/pp2npp1/3Bp2p/2Pp1b2/1n1P4/8/PP1N1PPP/R3KB1R w KQ - 1 14,e1c1 b4a2,895,98,94,650,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/NgmNO7zK#27,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
V8yy7,r4rk1/ppp2pq1/3p2Q1/8/1PB1P1b1/2P5/P5PP/R4RK1 w - - 3 20,c4f7 f8f7 g6f7 g7f7 f1f7 g8f7,806,81,100,90,advantage long middlegame,https://lichess.org/0p4ggY9W#39,
o2Avu,8/5kpp/p7/2p5/2Nb4/1P3r1P/P1P1R1K1/8 b - - 3 33,f3f5 c4d6 f7g6 d6f5,705,101,83,47,crushing endgame fork master short,https://lichess.org/P22YAyAe/black#66,
zVhck,3r3k/2R5/p6p/4Nb2/4p3/8/P6P/6K1 b - - 0 34,e4e3 e5f7 h8g7 f7d8,759,91,85,496,crushing discoveredAttack discoveredCheck endgame fork master short,https://lichess.org/POJFxCfp/black#68,
OnV1Y,4r1k1/2q1bppp/p1np4/8/4RP2/5Q2/PPP3PP/R5K1 b - - 0 22,e7f6 e4e8,594,96,82,132,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/CNRnUOvN/black#44,
P1OJb,b7/8/8/8/2P2pk1/3N4/5K2/8 b - - 2 72,a8c6 d3e5 g4f5 e5c6,601,87,97,736,crushing endgame fork short,https://lichess.org/QSQU5wXx/black#144,
bbXaz,4r2k/p4bpp/5pN1/8/3q4/1P2RQ1P/P1r2PP1/4R1K1 b - - 6 26,f7g6 e3e8 g6e8 e1e8,695,78,81,120,backRankMate mate mateIn2 middlegame short,https://lichess.org/zGEjuXm0/black#52,
2Zkul,8/6kp/6p1/2P5/1P6/R5P1/P1r4r/KR6 w - - 5 37,a3b3 c2a2,653,102,76,196,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/l8b5CDSI#73,
56Wxv,r6k/2q3pp/7r/1p1b1p2/2PPp3/pP2P3/P1B1QPP1/R1R3K1 w - - 1 26,c4d5 c7h2 g1f1 h2h1,789,79,78,121,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/UqNDssV3#51,
ANQD5,r7/pp4kp/3Q2p1/2pP4/2P5/7n/PP4PP/5RqK w - - 11 28,f1g1 h3f2,655,96,76,396,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/Tn03QkDL#55,
hjDWP,8/1p2k3/p4R1p/6p1/P3K1P1/1P5r/2P5/8 w - - 2 47,e4f5 h3f3 f5e4 f3f6,654,96,88,1996,crushing deflection endgame rookEndgame short skewer,https://lichess.org/PhJUd3lr#93,
ERcoJ,r7/8/8/5N2/5kPK/8/8/4R3 w - - 6 60,e1e7 a8h8 e7h7 h8h7 f5h6 h7h6,822,81,100,79,endgame long mate mateIn3,https://lichess.org/fRXzibms#119,
Mf5A8,b4r1k/3p2b1/3Np2p/p1pqPpn1/5B1P/1PQB4/P5P1/2R2R1K w - - 0 29,h4g5 d5g2,450,111,93,199,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rrcsrE3D#57,
YLxTC,r4rk1/1p3pbp/3p2n1/3Pq1BR/1P2B3/1PP2P2/p2Q2P1/K6R w - - 2 29,h5h7 e5c3 d2c3 g7c3,894,81,91,600,mate mateIn2 middlegame short,https://lichess.org/OaDNpY82#57,
02x1H,3rr1k1/p4ppp/1pp5/3bP1q1/8/2PP3P/PP2QBP1/R4RK1 w - - 2 23,d3d4 g5g2,841,118,45,39,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/H4ibUvvK#45,
gGyvr,r2q1rk1/p5p1/2p2p1p/4b3/P3Q1b1/4P3/1BP2PPP/RN2K2R w KQ - 1 22,b2e5 d8d1,440,92,85,418,mate mateIn1 middlegame oneMove,https://lichess.org/l4poMXRC#43,
vgjWK,r3qr2/1pp1n1k1/3pp1p1/p1b1p1Bp/P3P2P/2PP1NQ1/1P3PP1/R3K2R w KQ - 0 16,f3e5 c5f2 g3f2 f8f2,874,100,100,70,advantage attackingF2F7 fork middlegame short,https://lichess.org/HD5A7Url#31,Vienna_Game Vienna_Game_Giraffe_Attack
DpvJd,2r3k1/5ppp/p3pb1B/8/3P4/P1Q2q2/5PRP/1R5K b - - 0 28,c8c3 b1b8 c3c8 b8c8 f6d8 c8d8,587,102,82,244,endgame long mate mateIn3 pin,https://lichess.org/VUITWXZW/black#56,
Uldv4,2kr3r/pppb1Qpp/2nb4/1Bn1q1N1/8/2N5/PPP2PPP/R1B2RK1 w - - 2 13,f7c4 e5h2,678,85,100,136,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/10e2BQsb#25,Italian_Game Italian_Game_Scotch_Gambit
kadr3,r7/p3kp1p/6p1/8/4K3/4P1P1/5P1P/3R4 w - - 5 33,e4d5 a8d8 d5c4 d8d1,750,80,100,194,crushing endgame rookEndgame short skewer,https://lichess.org/i42lUjYx#65,
PbG58,r1b2k1r/ppp1q1pp/7n/4R2Q/2B5/2P4P/P4PP1/R5K1 b - - 0 17,e7f6 e5e8,585,88,100,62,mate mateIn1 middlegame oneMove,https://lichess.org/mGLM1EY6/black#34,Scotch_Game Scotch_Game_Scotch_Gambit
j6t3C,8/2p2b1P/k7/1p3r2/8/P3Q3/1P6/K7 w - - 0 50,h7h8q f5f1 e3c1 f1c1,665,83,92,133,endgame mate mateIn2 pillsburysMate short,https://lichess.org/TRlSnRWN#99,
0ZqUN,4rr1k/3R3p/1P4p1/3Q1p2/2P5/4q3/6PP/3R2K1 w - - 0 40,g1h1 e3e1 d1e1 e8e1,696,114,93,323,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/8uyaZ04n#79,
fP8h7,2r3k1/5ppp/p1Q1pn1q/8/8/6N1/P5P1/3R2K1 b - - 0 46,c8c6 d1d8 f6e8 d8e8,400,112,82,482,backRankMate endgame mate mateIn2 short,https://lichess.org/mIS6temY/black#92,
uGyZr,rn1q1rk1/pbpp1ppp/1p2p3/3nP3/3PQ3/2PB1N2/P1P2PPP/R1B1K2R b KQ - 2 9,b8c6 e4h7,570,88,100,51,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/sLDOPSPR/black#18,Owen_Defense Owen_Defense_Other_variations
NWUDw,1r2r1k1/ppp2ppp/2nb3q/8/3P4/4NB2/PP3PPP/R2Q1RK1 w - - 1 16,e3f5 h6h2,697,87,100,488,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/0Fx4sXIR#31,French_Defense French_Defense_Knight_Variation
AqnnP,4r1k1/ppp2qp1/3p1p1p/8/8/P1P3Q1/1P1R1PP1/K2Rr3 w - - 1 29,d1e1 e8e1 d2d1 e1d1,510,91,80,124,endgame mate mateIn2 short,https://lichess.org/h6XWg7jm#57,
jelyI,4R3/5k2/7P/8/4p3/r5PK/8/8 b - - 0 56,f7e8 h6h7 e8d7 h7h8q,674,103,87,364,advancedPawn crushing endgame master promotion rookEndgame short,https://lichess.org/iL7h4jlP/black#112,
po7A8,r1bq2k1/ppp3pp/2n5/3p4/8/8/PB2QPPP/R4RK1 b - - 0 15,d8g5 e2e8,868,121,38,41,mate mateIn1 middlegame oneMove,https://lichess.org/SkfkEF9B/black#30,Danish_Gambit_Accepted Danish_Gambit_Accepted_Copenhagen_Defense
fA9xC,r1r5/5pk1/4p1pp/4P3/q2P4/2n2NP1/P2Q1PP1/R4RK1 w - - 2 31,d2f4 c3e2 g1h2 e2f4,763,94,94,1631,crushing fork middlegame short,https://lichess.org/a1MUUyOw#61,
tjWiF,1k1r4/pq3pp1/1p2p3/4N2p/Q4R1P/4b1P1/PPP5/1K1r1R2 w - - 4 30,f1d1 d8d1,601,94,100,131,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/ZsCYss0V#59,
z5Her,2k3r1/2q2p2/p1pr3p/2Np1Q2/3P4/1P5P/P3N1P1/6K1 b - - 2 27,c8b8 c5a6 b8b7 a6c7,841,105,95,516,crushing endgame fork master short,https://lichess.org/yw0l3kWT/black#54,
CVXRD,r1bqkb1r/pp2pppp/2B5/8/Q7/4n3/PPP2PPP/RN2K1NR b KQkq - 0 8,c8d7 c6d7 d8d7 a4d7 e8d7 f2e3,868,80,100,761,advantage long opening,https://lichess.org/hKh2PuMC/black#16,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
0gsxK,3r2k1/5ppp/8/8/1p1B3P/5PP1/2R4K/8 b - - 0 38,d8d4 c2c8 d4d8 c8d8,531,103,82,393,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/oQmVVZFP/black#76,
